,seller_id,seller_city,seller_state,distinct_prod,distinct_categories,delivery_avg,review_avg,total_orders,total_income,avg_price_month
2556,2282,sao paulo,SP,2,1,-5.0,4.0,2,19.8,9.9
2557,2390,sao paulo,SP,3,2,-4.33,3.67,3,66.0,22.0
2558,2294,sao paulo,SP,2,2,-3.5,4.5,2,219.9,109.95
2559,2321,piracicaba,SP,5,0,-12.0,3.6,5,199.5,39.9
2560,2764,fazenda rio grande,PR,4,2,-10.5,4.75,4,72.81,18.2
2561,2550,arapongas,PR,2,2,-22.0,3.0,2,155.9,77.95
2562,2924,sao paulo,SP,4,2,-20.25,4.25,4,3563.0,890.75
2563,2999,sao paulo,SP,6,1,-12.67,5.0,6,263.0,43.83
2564,2818,joinville,SC,3,2,-5.33,5.0,3,118.39,39.46
2565,3081,itabira,MG,4,2,-9.75,3.5,4,124.6,31.15
2566,2990,ibitinga,SP,1,0,-14.0,3.0,1,61.56,61.56
2567,1000,itajai,SP,1,1,-2.0,5.0,1,90.0,90.0
2568,1659,nhandeara,SP,1,1,-13.0,5.0,1,269.9,269.9
2569,2745,sao jose do rio preto,SP,2,2,-21.5,3.0,2,70.0,35.0
2570,1403,santana de parnaiba,SP,3,1,-9.33,5.0,3,1200.0,400.0
2571,355,sao paulo,SP,8,1,-11.0,3.75,8,1513.0,189.12
2572,2215,curitiba,PR,3,1,-11.67,3.33,3,89.69999999999999,29.9
2573,1285,birigui,SP,2,1,-6.5,5.0,2,938.0,469.0
2574,2229,belo horizonte,MG,5,2,-10.8,4.2,5,739.77,147.95
2575,3035,maua,SP,2,1,-5.0,5.0,2,319.8,159.9
2576,664,carapicuiba,SP,5,2,-9.6,4.0,5,119.97999999999999,24.0
2577,1431,ibitinga,SP,4,1,-16.5,1.75,4,369.1,92.28
2578,1641,goiania,GO,1,1,-60.0,1.0,1,45.22,45.22
2579,1778,blumenau,SC,6,1,-11.5,4.33,6,834.0,139.0
2580,952,belo horizonte,MG,2,1,-20.5,5.0,2,944.98,472.49
2581,2031,mogi das cruzes,SP,5,1,-11.2,4.2,5,1520.0,304.0
2582,950,sao paulo,SP,9,1,-13.75,3.56,9,891.0,99.0
2583,1326,rio de janeiro,RJ,1,1,-38.0,1.0,1,89.99,89.99
2584,621,campinas,SP,3,1,-13.67,3.0,3,218.7,72.9
2585,1812,sao roque,SP,1,1,-8.0,5.0,1,385.61,385.61
2586,1198,claudio,MG,1,0,-25.0,4.0,1,95.0,95.0
2587,1419,araras,SP,2,2,-2.5,5.0,2,1252.43,626.22
2588,1034,limeira,SP,2,2,-23.5,1.0,2,144.8,72.4
2589,2185,curitiba,PR,2,1,-13.0,5.0,2,194.70000000000002,97.35
2590,746,terra boa,PR,7,1,-19.29,3.57,7,973.6,139.09
2591,369,sao paulo,SP,1,1,-7.0,1.0,1,49.0,49.0
2592,1516,sao paulo,SP,1,1,-14.0,5.0,1,49.9,49.9
2593,1580,sao paulo,SP,1,1,-15.0,4.0,1,99.9,99.9
2594,667,blumenau,SC,10,2,-8.2,4.6,10,288.7,28.87
2595,600,vargem grande do sul,SP,2,1,-8.0,5.0,2,335.0,167.5
2596,1260,sorocaba,SP,1,1,-2.0,5.0,1,119.9,119.9
2597,176,goiania,GO,4,1,-9.0,5.0,4,296.6,74.15
2598,853,jau,SP,1,1,-11.0,4.0,1,150.0,150.0
2599,2905,sao paulo,SP,3,1,-11.0,3.67,3,100.5,33.5
2600,761,rio de janeiro,RJ,1,1,-18.0,1.0,1,70.0,70.0
2601,406,sao paulo,SP,1,1,-14.0,5.0,1,178.99,178.99
2602,993,tupa,SP,1,1,-5.0,3.0,1,65.0,65.0
2603,1004,curitiba,PR,2,1,-14.0,2.0,2,398.0,199.0
2604,1480,sao paulo,SP,2,2,-4.0,4.5,2,125.80000000000001,62.9
2605,997,monte alegre do sul,SP,4,1,-5.75,4.75,4,139.96,34.99
2606,1124,uberlandia,MG,2,1,-11.0,4.5,2,126.80000000000001,63.4
2607,138,sao paulo,SP,1,1,-19.0,4.0,1,153.75,153.75
2608,2825,palhoca,SC,4,1,-8.0,4.75,4,316.6,79.15
2609,2712,sao paulo,SP,3,1,-3.67,4.33,3,170.0,56.67
2610,784,araxa,MG,3,1,-21.67,4.33,3,998.8,332.93
2611,2936,curitiba,PR,1,1,-2.0,5.0,1,69.9,69.9
2612,378,santa cecilia,SC,4,1,-8.0,4.0,4,1075.52,268.88
2613,268,sao caetano do sul,SP,2,2,-6.5,5.0,2,1188.9,594.45
2614,1417,sao carlos,SP,2,1,-8.0,4.0,2,49.849999999999994,24.92
2615,58,rodeio,SC,4,1,-15.0,2.25,4,2748.0,687.0
2616,1040,joinville,SC,2,1,-13.0,2.5,2,385.0,192.5
2617,2792,ibitinga,SP,2,2,-5.0,5.0,2,80.9,40.45
2618,1229,campinas,SP,2,1,-41.0,4.0,2,779.8,389.9
2619,1646,arapongas,PR,6,2,-13.0,4.67,6,1519.4,253.23
2620,2886,jau,SP,4,1,-4.25,4.0,4,128.7,32.17
2621,46,sorocaba,SP,4,2,-16.25,4.0,4,471.98,118.0
2622,1365,barueri,SP,3,2,-5.33,5.0,3,97.39999999999999,32.47
2623,2917,santana de parnaiba,SP,2,1,-10.5,4.5,2,158.0,79.0
2624,2245,sao paulo,SP,3,1,-10.67,2.33,3,108.0,36.0
2625,2067,ribeirao preto,SP,14,2,-10.36,4.43,14,1215.8,86.84
2626,2868,sao paulo,SP,1,1,-14.0,3.0,1,69.0,69.0
2627,68,barueri,SP,1,1,-5.0,5.0,1,179.9,179.9
2628,270,sao vicente,SP,2,1,-7.5,5.0,2,358.0,179.0
2629,1790,sao paulo,SP,1,1,,1.0,1,109.0,109.0
2630,2413,braganca paulista,SP,3,0,-8.67,4.67,3,168.0,56.0
2631,2049,sao paulo,SP,2,1,-3.0,3.0,2,159.98,79.99
2632,3066,barbacena/ minas gerais,MG,1,1,-5.0,4.0,1,69.9,69.9
2633,1170,ribeirao preto,SP,4,2,-8.0,5.0,4,699.0,174.75
2634,2577,sao paulo,SP,2,1,-5.0,3.5,2,65.98,32.99
2635,1558,sao paulo,SP,2,1,,1.0,2,513.9000000000001,256.95
2636,660,sao paulo,SP,5,1,-6.4,4.8,5,345.0,69.0
2637,814,brasilia,DF,2,2,-6.5,3.0,2,94.8,47.4
2638,2978,ararangua,SC,6,1,-15.75,3.0,6,599.46,99.91
2639,1310,maringa,PR,2,1,-12.0,3.0,2,31.8,15.9
2640,689,campinas,SP,1,0,-13.0,1.0,1,186.0,186.0
2641,1070,sao bento do sul,SC,2,1,-15.5,4.0,2,318.0,159.0
2642,1871,catanduva,SP,7,2,-14.14,3.86,7,1497.0,213.86
2643,1536,sao paulo,SP,1,1,-7.0,5.0,1,189.9,189.9
2644,1795,londrina,PR,1,1,-8.0,3.0,1,29.99,29.99
2645,1023,belo horizonte,MG,1,1,-17.0,3.0,1,44.9,44.9
2646,2601,sao paulo,SP,4,1,-20.33,3.25,4,329.6,82.4
2647,367,sao paulo,SP,1,1,-12.0,5.0,1,44.99,44.99
2648,563,cachoeiro de itapemirim,ES,3,1,-13.67,3.33,3,1359.0,453.0
2649,1244,macatuba,SP,3,1,-5.0,1.0,3,39.0,13.0
2650,2560,sao jose dos pinhais,PR,1,1,-13.0,5.0,1,161.0,161.0
2651,1068,santa rosa,RS,1,1,-7.0,5.0,1,139.0,139.0
2652,2222,sao paulo,SP,3,2,-21.0,5.0,3,490.0,163.33
2653,305,americana,SP,4,1,-6.0,5.0,4,178.0,44.5
2654,1749,sao paulo,SP,2,2,-7.5,3.0,2,71.88,35.94
2655,2366,osasco,SP,6,2,-21.0,4.0,6,336.99,56.16
2656,1095,rio de janeiro,RJ,2,1,-12.0,3.0,2,79.8,39.9
2657,938,tres coracoes,MG,2,1,-13.0,5.0,2,430.3,215.15
2658,2057,sao jose dos pinhas,PR,7,1,-11.71,4.14,7,604.8,86.4
2659,2982,mairipora,SP,2,1,-19.5,3.5,2,269.98,134.99
2660,2069,curitiba,PR,2,0,-18.0,3.5,2,6720.0,3360.0
2661,822,carazinho,RS,1,1,-18.0,5.0,1,64.99,64.99
2662,2483,blumenau,SC,1,1,-12.0,4.0,1,495.0,495.0
2663,1682,sao paulo,SP,5,0,-14.0,3.4,5,167.0,33.4
2664,969,sao bernardo do campo,SP,2,1,-4.0,4.5,2,47.8,23.9
2665,2324,sao paulo,SP,1,1,-12.0,4.0,1,25.9,25.9
2666,1787,rio de janeiro,RJ,1,1,-14.0,3.0,1,36.9,36.9
2667,2037,sao ludgero,SC,3,1,-8.0,5.0,3,482.70000000000005,160.9
2668,659,sao jose dos campos,SP,1,1,-4.0,5.0,1,39.0,39.0
2669,232,santa barbara d'oeste,SP,3,1,-4.0,5.0,3,117.69999999999999,39.23
2670,2240,americana,SP,1,1,-24.0,5.0,1,35.0,35.0
2671,1154,sao paulo,SP,1,1,-2.0,5.0,1,22.9,22.9
2672,1320,marilia,SP,1,1,-7.0,5.0,1,18.9,18.9
2673,2501,ribeirao preto,SP,1,1,-7.0,5.0,1,18.9,18.9
2674,1367,juiz de fora,MG,1,0,-2.0,5.0,1,7.6,7.6
2675,837,pinhais,PR,3,1,-7.0,3.67,3,102.69999999999999,34.23
2676,2603,belford roxo,RJ,1,1,-12.0,5.0,1,30.0,30.0
2677,1087,presidente prudente,SP,1,1,-4.0,5.0,1,810.0,810.0
2678,1865,tupa,SP,3,1,-16.33,2.33,3,29.700000000000003,9.9
2679,1079,campinas,SP,1,1,,1.0,1,23.0,23.0
2680,1925,taubate,SP,1,1,-9.0,4.0,1,12.5,12.5
2681,373,sao paulo,SP,1,1,-7.0,1.0,1,6.9,6.9
2682,2709,pelotas,RS,1,1,-12.0,5.0,1,20.0,20.0
2683,2783,sao paulo,SP,2,1,-5.0,5.0,2,38.2,19.1
2684,3032,sao caetano do sul,SP,3,1,-10.67,4.33,3,417.0,139.0
2685,1322,brotas,SP,4,1,-4.25,5.0,4,25.0,6.25
2686,2808,sao paulo,SP,1,1,-27.0,4.0,1,2951.0,2951.0
2687,1453,birigui,SP,2,1,-18.5,5.0,2,2399.98,1199.99
2688,489,juiz de fora,MG,4,1,-7.25,4.75,4,475.6,118.9
2689,128,alfenas,MG,2,2,,1.0,2,850.92,425.46
2690,12,sao bernardo do campo,SP,5,1,-26.0,1.0,5,849.5,169.9
2691,904,marilia,SP,5,3,-9.0,4.8,5,188.32,37.66
2692,1236,taboao da serra,SP,1,1,,1.0,1,14.5,14.5
2693,204,sao miguel d'oeste,SC,2,1,-22.5,3.0,2,594.98,297.49
2694,271,santana de parnaiba,SP,1,1,-24.0,5.0,1,229.9,229.9
2695,2335,sao paulo,SP,4,2,-24.75,4.5,4,479.6,119.9
2696,1241,sao paulo,SP,3,1,-7.67,4.33,3,132.3,44.1
2697,1018,belo horizonte,MG,2,1,-5.5,3.0,2,32.83,16.42
2698,807,campinas,SP,1,1,-20.0,5.0,1,29.9,29.9
2699,3039,sao paulo,SP,2,1,-14.0,2.5,2,162.8,81.4
2700,2008,uberlandia,MG,5,2,-14.4,2.6,5,290.5,58.1
2701,1683,maua/sao paulo,SP,2,1,-26.0,3.0,2,734.99,367.5
2702,2670,joinville,SC,1,1,-8.0,5.0,1,59.0,59.0
2703,2734,sao paulo,SP,5,1,,2.2,5,121.22999999999999,24.25
2704,295,valinhos,SP,1,1,-21.0,1.0,1,201.9,201.9
2705,1158,balenario camboriu,SC,3,1,-17.0,4.67,3,507.0,169.0
2706,735,pouso alegre,MG,1,1,-5.0,5.0,1,49.9,49.9
2707,3042,sao paulo,SP,4,1,-8.75,5.0,4,119.19999999999999,29.8
2708,696,santo andre,SP,1,1,-8.0,5.0,1,315.0,315.0
2709,1191,araraquara,SP,7,1,-11.0,4.71,7,429.3,61.33
2710,1064,goiania,GO,1,0,,3.0,1,235.0,235.0
2711,1626,curitiba,PR,3,1,-7.0,5.0,3,46.83,15.61
2712,1819,apucarana,PR,2,1,-21.0,3.0,2,125.7,62.85
2713,2687,sao paulo,SP,5,2,-11.6,4.6,5,278.5,55.7
2714,1637,itapema,SC,2,1,-7.5,4.5,2,60.0,30.0
2715,1535,sete lagoas,MG,1,1,-19.0,5.0,1,25.0,25.0
2716,294,marilia,SP,1,1,-9.0,5.0,1,120.0,120.0
2717,171,sao paulo,SP,3,2,-7.33,4.67,3,140.8,46.93
2718,1237,estancia velha,RS,4,1,-7.25,4.75,4,174.6,43.65
2719,1745,sorocaba,SP,2,1,-12.0,4.0,2,1340.0,670.0
2720,1962,sao jose dos campos,SP,2,1,-23.5,5.0,2,1194.0,597.0
2721,2051,betim,MG,1,1,-8.0,5.0,1,99.0,99.0
2722,2767,amparo,SP,1,1,-6.0,5.0,1,129.9,129.9
2723,1190,osasco,SP,2,1,-13.0,3.0,2,74.8,37.4
2724,3003,londrina,PR,1,1,-8.0,5.0,1,70.0,70.0
2725,727,nova trento,SC,2,1,-9.5,5.0,2,594.0,297.0
2726,1621,ribeirao preto,SP,4,1,-18.5,5.0,4,95.6,23.9
2727,914,sao bernardo do campo,SP,1,1,,3.0,1,226.6,226.6
2728,1132,varginha,MG,2,1,,1.0,2,348.8,174.4
2729,831,catanduva,SP,2,1,-26.0,2.5,2,756.76,378.38
2730,2406,sao miguel do oeste,SC,1,1,-22.0,5.0,1,39.0,39.0
2731,907,maringa,PR,3,1,-7.33,3.67,3,111.69999999999999,37.23
2732,2579,formosa,GO,1,1,-12.0,5.0,1,69.9,69.9
2733,2830,aracatuba,SP,3,1,-9.0,5.0,3,137.0,45.67
2734,1377,mogi das cruzes,SP,1,1,-15.0,3.0,1,45.0,45.0
2735,1015,rio de janeiro,RJ,1,1,-4.0,4.0,1,50.0,50.0
2736,995,sao roque,SP,2,1,-10.0,5.0,2,59.8,29.9
2737,1245,balneario camboriu,SC,7,1,-13.86,5.0,7,209.92999999999998,29.99
2738,3055,pocos de caldas,MG,1,1,-5.0,5.0,1,30.0,30.0
2739,1157,chapeco,SC,1,1,-7.0,5.0,1,259.0,259.0
2740,3010,sao paulo,SP,3,1,-15.0,5.0,3,357.0,119.0
2741,1418,lages - sc,SC,3,1,-12.0,3.67,3,1692.0,564.0
2742,1233,franco da rocha,SP,1,1,-2.0,5.0,1,41.9,41.9
2743,13,pompeia,SP,2,1,-25.0,4.0,2,99.98,49.99
2744,1273,osasco,SP,6,3,-7.17,4.33,6,527.67,87.94
2745,181,ibitinga,SP,1,1,-13.0,5.0,1,79.9,79.9
2746,453,santa barbara d´oeste,SP,4,2,-4.25,5.0,4,344.78,86.2
2747,360,catanduva,SP,3,2,-12.67,5.0,3,234.12,78.04
2748,2056,belo horizonte,MG,2,1,-13.0,5.0,2,173.0,86.5
2749,1346,marapoama,SP,1,1,,1.0,1,169.9,169.9
2750,341,joinville,SC,2,2,-8.5,5.0,2,61.0,30.5
2751,499,maringa,PR,3,1,-10.67,3.33,3,147.6,49.2
2752,953,sao paulo,SP,1,1,,1.0,1,319.9,319.9
2753,915,fazenda rio grande,PR,2,1,-12.0,3.0,2,199.0,99.5
2754,2330,rio de janeiro,RJ,1,1,-15.0,5.0,1,9.9,9.9
2755,1497,londrina,PR,1,1,,1.0,1,95.0,95.0
2756,2667,sao paulo,SP,2,2,-9.0,5.0,2,135.8,67.9
2757,1706,sao paulo,SP,5,2,-15.0,2.6,5,1552.9,310.58
2758,2633,sao paulo,SP,1,1,-33.0,1.0,1,89.0,89.0
2759,2949,sao jose do rio preto,SP,2,1,-21.0,2.0,2,95.54,47.77
2760,2047,jundiai,SP,3,1,-16.0,4.67,3,119.69999999999999,39.9
2761,965,sao paulo,SP,1,1,,1.0,1,35.0,35.0
2762,2290,toledo,PR,1,1,-6.0,5.0,1,60.9,60.9
2763,206,pedreira,SP,4,2,-5.0,4.75,4,1094.0,273.5
2764,1493,rio de janeiro,RJ,1,1,-23.0,5.0,1,99.9,99.9
2765,554,porto alegre,RS,3,1,-9.33,1.67,3,239.70000000000002,79.9
2766,178,santana de parnaiba,SP,1,1,-7.0,5.0,1,59.9,59.9
2767,2877,sao paulo,SP,3,1,-7.0,4.33,3,464.97,154.99
2768,1226,curitiba,PR,2,1,-15.0,5.0,2,517.6,258.8
2769,1550,cascavel,PR,2,1,-6.0,4.0,2,324.0,162.0
2770,2271,sao paulo,SP,4,1,,1.0,4,96.0,24.0
2771,2867,piracicaba,SP,1,1,-6.0,5.0,1,39.9,39.9
2772,755,caxias do sul,RS,5,1,-7.6,3.2,5,209.5,41.9
2773,877,sao paulo,SP,3,1,-9.0,4.33,3,405.0,135.0
2774,1645,medianeira,PR,1,1,,1.0,1,59.99,59.99
2775,1617,vila velha,SP,1,1,,5.0,1,89.9,89.9
2776,2686,sao paulo,SP,1,1,,1.0,1,50.0,50.0
2777,2747,sao paulo,SP,2,1,-6.5,4.0,2,198.9,99.45
2778,964,jaci,SP,1,1,-9.0,5.0,1,179.9,179.9
2779,1907,ibitinga,SP,3,1,-7.0,5.0,3,47.7,15.9
2780,2713,santo andre,SP,1,1,,1.0,1,19.8,19.8
2781,2623,ponta grossa,PR,1,1,-3.0,3.0,1,69.9,69.9
2782,1428,santo andre,SP,5,4,-13.2,4.0,5,89.95,17.99
2783,158,curitiba,PR,3,2,-5.33,5.0,3,309.70000000000005,103.23
2784,1734,sao paulo,SP,1,1,-10.0,5.0,1,2090.0,2090.0
2785,1977,sao paulo,SP,8,1,-11.12,4.5,8,461.25,57.66
2786,774,santos,SP,1,1,-9.0,5.0,1,42.9,42.9
2787,8,belo horizonte,MG,1,1,-8.0,5.0,1,86.0,86.0
2788,184,florianopolis,SC,1,1,-15.0,5.0,1,9.0,9.0
2789,190,rio claro,SP,1,1,,2.0,1,373.0,373.0
2790,514,sao paulo,SP,1,1,-3.0,5.0,1,89.9,89.9
2791,492,sao paulo,SP,3,1,-8.0,4.33,3,4097.0,1365.67
2792,1135,sao paulo,SP,3,1,-18.0,1.0,3,509.88,169.96
2793,139,guarulhos,SP,3,1,-12.0,4.67,3,1416.76,472.25
2794,1705,osasco,SP,5,1,-6.0,4.8,5,1089.5,217.9
2795,7,sao paulo,SP,1,1,-10.0,5.0,1,98.0,98.0
2796,749,joinville,SC,1,1,,3.0,1,139.9,139.9
2797,913,toledo,PR,2,1,-9.0,5.0,2,539.98,269.99
2798,1606,sao paulo,SP,4,1,-5.5,4.5,4,268.0,67.0
2799,250,sao paulo,SP,1,1,,1.0,1,144.2,144.2
2800,530,londrina,PR,1,1,-10.0,5.0,1,99.8,99.8
2801,50,ivoti,RS,2,1,-16.0,5.0,2,1400.0,700.0
2802,278,guarulhos,SP,3,1,,1.0,3,809.6999999999999,269.9
2803,487,varzea alegre,CE,2,2,-10.0,2.0,2,658.0,329.0
2804,534,sao paulo,SP,1,1,-11.0,5.0,1,150.0,150.0
2805,2699,sao paulo,SP,2,1,,2.5,2,998.0,499.0
2806,2754,belo horizonte,MG,2,1,-10.0,5.0,2,780.0,390.0
2807,2508,cordilheira alta,SC,1,1,-8.0,1.0,1,57.99,57.99
2808,1329,guarulhos,SP,6,1,-5.83,4.33,6,305.96,50.99
2809,3017,belo horizonte,MG,2,1,,1.0,2,117.98,58.99
2810,370,venancio aires,RS,3,1,-7.67,5.0,3,531.8,177.27
2811,1792,sao paulo,SP,3,1,-14.0,2.33,3,259.70000000000005,86.57
2812,1404,"novo hamburgo, rio grande do sul, brasil",RS,1,1,-8.0,4.0,1,66.64,66.64
2813,1144,sao paulo,SP,6,3,-10.17,4.83,6,1238.5,206.42
2814,2625,sao paulo,SP,1,1,-20.0,5.0,1,168.1,168.1
2815,3067,sao paulo,SP,1,1,-6.0,5.0,1,466.0,466.0
2816,2888,uberaba,MG,5,1,-10.6,4.8,5,1002.66,200.53
2817,738,sao paulo,SP,2,1,-8.0,5.0,2,55.8,27.9
2818,2760,nova iguacu,RJ,1,1,-6.0,5.0,1,199.9,199.9
2819,2931,itauna,MG,1,1,-5.0,5.0,1,145.0,145.0
2820,263,imbituba,SC,2,0,-14.5,5.0,2,78.8,39.4
2821,1866,sao paulo,SP,2,1,-5.0,4.5,2,28.0,14.0
2822,1877,sao paulo,SP,1,1,-2.0,5.0,1,60.5,60.5
2823,1763,laranjal paulista,SP,5,1,-31.8,3.8,5,468.46,93.69
2824,983,osasco,SP,1,1,,1.0,1,35.0,35.0
2825,2371,vera cruz,SP,2,1,,1.0,2,90.98,45.49
2826,1342,colombo,PR,1,1,,1.0,1,219.0,219.0
2827,630,sao paulo,SP,1,1,-6.0,5.0,1,119.99,119.99
2828,2357,rio de janeiro,RJ,2,1,-4.0,4.5,2,150.0,75.0
2829,1474,campinas,SP,1,1,-34.0,1.0,1,115.0,115.0
2830,1775,blumenau,SC,1,1,-14.0,1.0,1,159.9,159.9
2831,135,sao paulo,SP,1,1,-6.0,5.0,1,59.0,59.0
2832,2439,novo hamburgo,RS,1,1,-11.0,1.0,1,29.9,29.9
2833,1279,osasco,SP,1,0,-21.0,5.0,1,169.76,169.76
2834,850,mogi mirim,SP,1,1,-14.0,5.0,1,264.0,264.0
2835,2407,taboao da serra,SP,2,1,-9.5,3.5,2,305.24,152.62
2836,1618,cotia,SP,2,1,,1.0,2,694.77,347.38
2837,711,cosmopolis,SP,1,1,-20.0,5.0,1,155.0,155.0
2838,2224,sao paulo,SP,1,1,-10.0,5.0,1,155.32,155.32
2839,311,sao paulo,SP,2,1,-10.0,5.0,2,139.8,69.9
2840,465,praia grande,SP,1,1,-13.0,4.0,1,105.19,105.19
2841,2098,franca,SP,2,1,-20.0,5.0,2,251.8,125.9
2842,2512,eusebio,CE,1,1,,1.0,1,64.9,64.9
2843,2656,sao jose dos pinhais,PR,1,1,-15.0,1.0,1,130.0,130.0
2844,1797,curitiba,PR,1,0,-14.0,5.0,1,125.85,125.85
2845,1936,sao paulo,SP,1,1,-14.0,5.0,1,79.9,79.9
2846,1574,taboao da serra,SP,2,1,,3.0,2,27.1,13.55
2847,1313,timbo,SC,2,1,-16.5,2.0,2,1198.0,599.0
2848,1207,jundiai,SP,1,1,-12.0,5.0,1,367.0,367.0
2849,1197,treze tilias,SC,1,1,-5.0,5.0,1,94.06,94.06
2850,1971,barra mansa,RJ,2,1,-13.0,5.0,2,171.8,85.9
2851,1937,belo horizonte,MG,7,2,-9.86,4.57,7,466.6,66.66
2852,2668,cachoeiro de itapemirim,ES,5,1,-14.6,4.2,5,2185.0,437.0
2853,692,limeira,SP,2,1,-8.0,5.0,2,23.8,11.9
2854,642,toledo,PR,2,1,-6.0,4.0,2,119.4,59.7
2855,1945,sapiranga,RS,1,1,-9.0,3.0,1,29.9,29.9
2856,649,sao jose dos pinhais,PR,1,1,-10.0,5.0,1,135.98,135.98
2857,634,sao leopoldo,RS,2,1,-9.0,4.5,2,558.9,279.45
2858,2333,sao paulo,SP,1,1,-3.0,1.0,1,12.5,12.5
2859,1092,curitiba,PR,1,1,-19.0,5.0,1,135.0,135.0
2860,2316,paracambi,RJ,1,1,-9.0,5.0,1,125.0,125.0
2861,1102,salto,SP,1,1,-7.0,5.0,1,139.0,139.0
2862,560,sao jose,SC,1,0,-13.0,5.0,1,130.0,130.0
2863,1478,bento goncalves,RS,2,1,-10.0,5.0,2,304.84,152.42
2864,507,juiz de fora,MG,4,1,-4.25,5.0,4,510.9,127.72
2865,2627,bady bassitt,SP,3,1,-11.0,5.0,3,678.0,226.0
2866,470,itajai,SC,2,1,,1.0,2,1078.0,539.0
2867,1249,pinhais,PR,1,1,-4.0,5.0,1,19.9,19.9
2868,1834,sao paulo,SP,1,1,-7.0,5.0,1,180.0,180.0
2869,2674,lajeado,RS,1,1,-6.0,5.0,1,458.0,458.0
2870,1448,sao paulo,SP,3,2,-8.33,5.0,3,354.92,118.31
2871,789,ibitinga,SP,1,1,-19.0,5.0,1,239.9,239.9
2872,2314,niteroi,RJ,4,1,-8.0,5.0,4,158.2,39.55
2873,143,jaragua do sul,SC,15,1,-15.0,5.0,15,765.0,51.0
2874,1804,sao paulo,SP,4,1,-7.75,4.5,4,107.69,26.92
2875,1508,sao jose do rio preto,SP,1,1,-6.0,5.0,1,12.5,12.5
2876,2113,rio de janeiro,RJ,1,1,-10.0,5.0,1,27.9,27.9
2877,1654,sao paulo,SP,3,1,-9.0,4.0,3,120.27,40.09
2878,2295,valinhos,SP,3,1,-11.0,4.67,3,7097.9,2365.97
2879,2459,sao paulo,SP,2,1,-22.5,4.5,2,460.0,230.0
2880,2317,florianopolis,SC,5,2,-8.2,3.8,5,188.8,37.76
2881,1401,marechal candido rondon,PR,7,2,-24.86,4.43,7,215.92999999999998,30.85
2882,681,goiania,GO,4,1,-15.5,4.0,4,1084.04,271.01
2883,2200,florianopolis,SC,2,1,-9.0,2.0,2,1049.0,524.5
2884,2019,sao paulo,SP,1,1,-6.0,5.0,1,235.0,235.0
2885,2143,vargem grande do sul,SP,2,1,,4.5,2,500.0,250.0
2886,2765,sao paulo,SP,2,1,-6.0,4.5,2,908.99,454.5
2887,1615,sao carlos,SP,3,1,-5.67,5.0,3,281.4,93.8
2888,1027,serra,ES,1,1,-3.0,5.0,1,23.9,23.9
2889,2708,camboriu,SC,5,1,-8.4,5.0,5,549.5,109.9
2890,1873,belford roxo,RJ,1,1,,1.0,1,269.9,269.9
2891,1957,sao paulo,SP,2,0,-47.5,3.0,2,139.8,69.9
2892,833,guarulhos,SP,1,1,-26.0,5.0,1,1299.0,1299.0
2893,2663,osvaldo cruz,SP,1,1,-11.0,5.0,1,79.9,79.9
2894,2454,brusque,SC,3,1,-10.67,5.0,3,57.88,19.29
2895,1349,rio de janeiro,RJ,1,1,-16.0,5.0,1,59.9,59.9
2896,1760,sao jose do rio preto,SP,1,1,-10.0,5.0,1,354.9,354.9
2897,1821,sao paulo,SP,1,1,,1.0,1,79.9,79.9
2898,2174,praia grande,SP,3,1,-17.0,2.67,3,360.0,120.0
2899,185,ourinhos,SP,3,1,-9.0,4.67,3,389.64,129.88
2900,858,oliveira,MG,3,1,-12.0,5.0,3,57.0,19.0
2901,1469,lajeado,RS,3,2,,1.0,3,1944.0,648.0
2902,3085,curitiba,PR,1,1,,1.0,1,69.9,69.9
2903,459,sao paulo,SP,1,1,-6.0,5.0,1,139.49,139.49
2904,1393,tatui,SP,1,1,-8.0,5.0,1,167.9,167.9
2905,2289,ibirite,MG,1,1,-11.0,5.0,1,102.0,102.0
2906,233,pedreira,SP,1,1,-16.0,5.0,1,17.8,17.8
2907,2083,tubarao,SC,1,1,-14.0,5.0,1,8.25,8.25
2908,829,sorocaba,SP,2,1,-13.0,2.5,2,59.8,29.9
2909,891,taboao da serra,SP,5,0,-14.8,2.6,5,741.27,148.25
2910,1699,igaracu do tiete,SP,1,1,-12.0,3.0,1,79.99,79.99
2911,2111,salvador,BA,1,1,-15.0,5.0,1,189.0,189.0
2912,2594,sao paulo,SP,3,2,-19.0,2.33,3,244.9,81.63
2913,1078,sao paulo,SP,1,1,,2.0,1,640.0,640.0
2914,1766,sao paulo,SP,7,2,-8.0,3.29,7,589.3,84.19
2915,4,goiania,GO,1,0,-5.0,5.0,1,120.0,120.0
2916,381,borda da mata,MG,1,1,-11.0,5.0,1,73.4,73.4
2917,734,sao paulo,SP,2,1,-27.0,4.0,2,300.0,150.0
2918,597,uruguaiana,RS,1,1,-9.0,5.0,1,29.99,29.99
2919,1517,tambau,SP,1,0,-11.0,3.0,1,29.8,29.8
2920,2967,sao paulo,SP,1,1,-4.0,5.0,1,83.9,83.9
2921,335,curitiba,PR,3,1,-4.0,5.0,3,90.0,30.0
2922,1143,birigui,SP,2,1,-6.5,5.0,2,249.8,124.9
2923,2405,pacatuba,CE,1,1,-13.0,5.0,1,139.0,139.0
2924,2379,tiradentes,MG,2,1,-8.0,5.0,2,397.8,198.9
